index,veracity,title
1389,true,Respuestas a las preguntas más frecuentes
1390,true,Alternative Care Sites
1391,true,Get Your Home Ready
1392,true,CDC Statement on Self-Quarantine Guidance for Greater New York City Transportation and Delivery Workers
1393,true,Screening and Triage at Intake
1394,true,Coronavirus disease 2019 (COVID-19) Checklist: Older Persons
1395,true,Resources for Healthcare Facilities
1396,true,Publications
1397,true,Related Materials
1398,true,Get Your Community- and Faith-Based Organizations Ready for Coronavirus Disease 2019
1399,true,Florida Community Mitigation
1400,true,People Experiencing Unsheltered Homelessness Interim Guidance
1401,true,Interim Guidance for Responding to Coronavirus Disease 2019 (COVID-19) among People Experiencing Unsheltered Homelessness
1402,true,Resources for Institutes of Higher Education
1403,true,Blood and Plasma Collection
1404,true,Information for Health Departments on Reporting Cases of COVID-19
1405,true,Steps Healthcare Facilities Can Take Now to Prepare for Coronavirus Disease 2019 (COVID-19)
1406,true,Retirement Communities and Independent Living
1407,true,Steps Healthcare Facilities Can Take
1408,true,Retirement Communities and Independent Living Facilities
1409,true,Interim Guidance for Implementing Home Care of People Not Requiring Hospitalization for Coronavirus Disease 2019 (COVID-19)
1410,true,Strategies to Allocate Ventilators from Stockpiles to Facilities
1411,true,K-12 Schools and Childcare Programs
1412,true,Frequently Asked Questions about Laboratory Biosafety and SARS-CoV-2
1413,true,"""COVID-19 in a Long-Term Care Facility — King County, Washington, February 27–March 9, 2020"""
1414,true,"""Severe Outcomes Among Patients with Coronavirus Disease 2019 (COVID-19) — United States, February 12–March 16, 2020"""
1415,true,Frequently Asked Questions about Hand Hygiene for Healthcare Personnel Responding to COVID-2019
1416,true,COVID-19: What people with HIV should know
1417,true,Caring for Yourself at Home
1418,true,Interim Guidance for Administrators of US Institutions of Higher Education
1419,true,Institutes of Higher Education
1420,true,Strategies for Optimizing the Supply of Facemasks
1421,true,Strategies for Optimizing the Supply of Eye Protection
1422,true,Strategies for Optimizing the Supply of Isolation Gowns
1423,true,"""Initial Investigation of Transmission of COVID-19 Among Crew Members During Quarantine of a Cruise Ship — Yokohama, Japan, February 2020"""
1424,true,Strategies for Optimizing the Supply of N95 Respirators: Crisis/Alternate Strategies
1425,true,"Santa Clara County, California Community Mitigation"
1426,true,Massachusetts Community Mitigation
1427,true,"""New Rochelle, New York (Westchester County) Community Mitigation"""
1428,true,"""Seattle-King, Pierce and Snohomish , Washington Community Mitigation"""
1429,true,Criteria for Return to Work for Healthcare Personnel with Confirmed or Suspected (COVID-19)
1430,true,Strategies for Optimizing the Supply of N95 Respirators: Contingency Capacity Strategies
1431,true,Get Your Mass Gatherings or Large Community Events Ready
1432,true,Discontinuation of In-Home Isolation for Immunocompromised Persons with COVID-19 (Interim Guidance)
1433,true,FAQs for Event Organizers & Individuals
1434,true,Caring for Someone Who Is Sick
1435,true,CDC Statement for Healthcare Personnel on Hand Hygiene during the Response to the International Emergence of COVID-19
1436,true,"""Evaluation of the Effectiveness of Surveillance and Containment Measures for the First 100 Patients with COVID-19 in Singapore — January 2–February 29, 2020"""
1437,true,Symptoms & Testing
1438,true,Get Your Clinic Ready for Coronavirus Disease 2019 (COVID-19)
1439,true,Recommended Precautions for Preventing Spread of COVID-19 in Election Polling Locations
1440,true,Interim Guidance for Emergency Medical Services (EMS) Systems and 911 Public Safety Answering Points (PSAPs) for COVID-19 in the United States
1441,true,Guidance for Institutions of Higher Education with Students Participating in International Travel or Study Abroad Programs
1442,true,Updated Guidance on Evaluating and Testing Persons for Coronavirus Disease 2019 (COVID-19)
1443,true,COVID-19 and Cruise Ship Travel
1444,true,Checklist for Community and Faith Leaders
1445,true,Preventing the Spread of Coronavirus Disease 2019 in Homes and Residential Communities
1446,true,"""Active Monitoring of Persons Exposed to Patients with Confirmed COVID-19 — United States, January–February 2020"""
1447,true,Strategies for Optimizing the Supply of N95 Respirators: Conventional Capacity Strategies
1448,true,Interim Guidance for Healthcare Facilities
1449,true,MMWR: Public Health Response to the Coronavirus Disease 2019 Outbreak— United States
1450,true,Stigma Related to COVID-19
1451,true,Healthcare Professional Preparedness Checklist For Transport and Arrival of Patients With Confirmed or Possible COVID-19
1452,true,Interim Guidance for Ships on Managing Suspected Coronavirus Disease 2019
1453,true,"""CDC Grows SARS-CoV-2, the virus that causes COVID-19, in Cell Culture"""
1454,true,WHO and European Investment Bank strengthen efforts to combat COVID-19 and build resilient health systems to face future pandemics
1455,true,"Global leaders unite to ensure everyone everywhere can access new vaccines, tests and treatments for COVID-19"
1456,true,"""Support Nurses and Midwives through COVID-19 and beyond"""
1457,true,"""WHO, UN Foundation and partners launch first-of-its-kind COVID-19 Solidarity Response Fund"""
1458,true,"""Algeria’s COVID-19 hotline props up rapid response"""
1459,true,"""Updated WHO Information Note: Ensuring continuity of TB services during the COVID-19 pandemic"""
1460,true,"""COVID 19: Occupational Health"""
1461,true,"""New COVID-19 hotline in Romania provides up-to-date public advice"""
1462,true,"""WHO and UNICEF to partner on pandemic response through COVID-19 Solidarity Response Fund"""
1463,true,"""WHO’s COVID19 technical support to Egypt"""
1464,true,"""WHO Information Note: Ensuring continuity of TB services during the COVID-19 pandemic"""
1465,true,"""Children’s story book released to help children and young people cope with COVID-19"""
1466,true,"""WHO Timeline - COVID-19"""
1467,true,"""COVID-19 medical supply to Afghanistan"""
1468,true,"""Public statement for collaboration on COVID-19 vaccine development"""
1469,true,"""GLOBAL NEWS: Busting myths on alcohol and COVID-19"""
1470,true,"""WHO supports Djibouti with preparedness and response plan as first COVID19 case in the country is reported."""
1471,true,"""Information sharing on COVID-19"""
1472,true,"""Ensuring continuity of TB services during the COVID-19 pandemic"""
1473,true,"""Bacille Calmette-Guérin (BCG) vaccination and COVID-19"""
1474,true,"""European Commission supports WHO’s COVID19 response across Eastern Europe and the Caucasus"""
1475,true,"""First UN solidarity flight departs Addis Ababa carrying vital COVID-19 medical supplies to all African nations"""
1476,true,"""Iraq produces COVID-19 laboratory supplies to test cases more rapidly"""
1477,true,"""A Joint Statement on Tourism and COVID-19 - UNWTO and WHO Call for Responsibility and Coordination"""
1478,true,"""ICC-WHO Joint Statement: An unprecedented private sector call to action to tackle COVID-19"""
1479,true,"""WHO advice - staying safe during season of religious and cultural events, amid the COVID-19 outbreak"""
1480,true,"""WHO/PAHO support’s Haiti’s COVID-19 preparedness efforts"""
1481,true,"""WHO Europe: preventing COVID-19 spread in prisons"""
1482,true,"""New WHO tools for supplies and to help hospitals manage surge in COVID-19 patients"""
1483,true,"""WHO urges countries to ensure the continuity of malaria services in the context of the COVID-19 pandemic"""
1484,true,"""WHO delivers advice and support for older people during COVID-19"""
1485,true,"""Medical Product Alert N°3/2020"""
1486,true,"""Digital technology for COVID-19 response"""
1487,true,"""Modes of transmission of virus causing COVID-19: implications for IPC precaution recommendations"""
1488,true,"""WHO releases guidelines to help countries maintain essential health services during the COVID-19 pandemic"""
1489,true,"""WHO in Africa holds first ‘hackathon’ for COVID-19"""
1490,true,"""WHO delegation concludes COVID-19 technical mission to Egypt"""
1491,true,"""Support for Lao PDR’s response to COVID-19"""
1492,true,"""An online platform for COVID-19 guidance and research for the Americas region"""
1493,true,"""WHO statement on cases of COVID-19 surpassing 100 000"""
1494,true,"""Off-label use of medicines for COVID-19"""
1495,true,"""Health System Response Monitor: WHO new tool analyses COVID-19 response measures across European countries"""
1496,true,"""First UN solidarity flight departs Addis Ababa carrying vital COVID-19 medical supplies to all African nations"""
1497,true,"""WHO lists two COVID-19 tests for emergency use"""
1498,true,"""Joint Leader's statement - Violence against children: A hidden crisis of the COVID-19 pandemic"""
1499,true,"""Advice on the use of point-of-care immunodiagnostic tests for COVID-19"""
1500,true,"""“China shows COVID-19 responses must be tailored to the local context”"""
1501,true,"""WHO calls for urgent, aggressive actions to combat COVID-19, as cases soar in South-East Asia Region"""
1502,true,"""WHO/PAHO Prepares Barbados for COVID-19 Testing"""
1503,true,"""Azerbaijan steps up COVID-19 preparedness and readiness measures"""
1504,true,"""Scaling up contract tracing to combat COVID-19 in Kenya"""
1505,true,"""WHO launches a chatbot on Facebook Messenger to combat COVID-19 misinformation"""
1506,true,"""WHO updates COVID-19 dashboard with better data visualization"""
1507,true,"""GLOBAL: More than 500,000 responders have signed up on WHO’s online COVID-19 courses"""
1508,true,"""Azerbaijan steps up COVID-19 preparedness and readiness measures, welcoming WHO mission"""
1509,true,"""OHCHR, IOM, UNHCR and WHO joint press release: the rights and health of refugees, migrants and stateless must be protected in COVID-19 response"""
1510,true,"""GLOBAL: WHO has developed and made available online a tool for behavioural insights on COVID-19"""
1511,true,"""Kyrgyzstan scaling up its preparedness, readiness and response capacities: COVID-19"""
1512,true,"""WHO, Saudi Arabia join forces to fight COVID-19 in the Eastern Mediterranean Region and beyond"""
1513,true,"""COVID-19: IFRC, UNICEF and WHO issue guidance to protect children and support safe school operations"""
1514,true,"""Pass the message: Five steps to kicking out coronavirus"""
1515,true,"""WHO Director-General calls on G20 to Fight, Unite, and Ignite against COVID-19"""
1516,true,"""WHO Health Alert brings COVID-19 facts to billions via WhatsApp"""
1517,true,"""First ever State of the World’s Nursing report launched amid COVID19 pandemic"""
1518,true,"""WHO-China Joint Mission on Coronavirus Disease 2019 (COVID-19)"""
1519,true,"""Benin goes on digital offensive against COVID-19"""
1520,true,"""National Ethics Committees and COVID-19"""
1521,true,"""WHO launches online training for COVID-19 responders and 10-point strategy"""
1522,true,"""WHO guidelines to help European countries maintain essential health services during the COVID 19 pandemic"""
1523,true,"""WHO and Rakuten Viber fight COVID-19 misinformation with interactive chatbot"""
1524,true,"""International working group on Ethics & COVID-19"""
1525,true,"""WHO ships emergency medical supplies to the Islamic Republic of Iran"""
1526,true,"""Shortage of personal protective equipment endangering health workers worldwide"""
1527,true,"""IPA, WHO and UNICEF launch Read the World on International Children’s Book Day to support children and young people in isolation"""
1528,true,"""‘One World: Together At Home’ Global Special"""
1529,true,"""Statement of the Twenty-Fourth IHR Emergency Committee"""
1530,true,"""WHO partners with WhatsApp, Facebook and Viber to bring most up to date and accurate information to billions of people"""
1531,true,"""World experts and funders set priorities for COVID-19 research"""
1532,true,"""Scaling up coronavirus outbreak readiness in Ethiopia and across Africa"""
1533,true,"""WHO continues to support the fight against coronavirus in Syria"""
1534,true,"""WHO works with countries from the South-East Asia Region"""
1535,true,"""#BeActive for the UN International Day of Sport for Development and Peace"""
1536,true,"""WHO supports fight to contain COVID-19 in Iraq"""
1537,true,"""World TB Day 2020 Newsletter"""
1538,true,"""WHO and partners call for urgent investment in nurses"""
1539,true,"""#ThanksHealthHeros - World Health Day Message"""
1540,true,"""New WHO recommendations to prevent tuberculosis aim to save millions of lives"""
1541,true,"""Meeting Postponement: Preparing Together: Keeping the World Safe, Protecting Economies, Connecting Nations"""
1542,true,"""Statement on the 5th meeting of the International Health Regulations (2005) Emergency Committee for Ebola virus disease in the Democratic Republic of the Congo on 14 April 2020"""
1543,true,"""WHO Director-General’s Statement on IHR Emergency Committee on Ebola Virus Disease in the Democratic Republic of the Congo"""
1544,true,"""World Health Worker Week - April  5 - 11, 2020"""
1545,true,"""New Ebola case confirmed in the Democratic Republic of the Congo"""
